[filename], [gate], [angular_velocity_min], [angular_velocity_max], [time_min], [time_max]
4.4_positions.xlsx,ElbowLeft y (mm),-1.46,1.18,1372.02,591.89
4.4_positions.xlsx,ElbowLeft z (mm),-2.21,-0.15,1180.11,99.05
4.4_positions.xlsx,WristLeft x (mm),-1.47,2.22,2015.89,1969.33
4.4_positions.xlsx,WristLeft y (mm),-1.38,1.18,1372.02,590.75
4.4_positions.xlsx,WristLeft z (mm),-2.64,-0.0,975.71,133.12
4.4_positions.xlsx,HandLeft x (mm),-3.35,3.32,2012.48,1970.47
4.4_positions.xlsx,HandLeft y (mm),-3.56,2.67,40.0,2012.48
4.4_positions.xlsx,HandLeft z (mm),-2.43,0.88,1959.11,40.0
4.4_positions.xlsx,ShoulderRight x (mm),-0.16,0.47,269.38,585.07
4.4_positions.xlsx,ShoulderRight y (mm),-0.75,0.85,1776.28,1196.01
4.4_positions.xlsx,ShoulderRight z (mm),-2.06,0.0,1040.44,2237.32
4.4_positions.xlsx,ElbowRight x (mm),-0.39,0.85,1236.89,1108.57
4.4_positions.xlsx,ElbowRight y (mm),-1.27,2.06,904.17,1240.3
4.4_positions.xlsx,ElbowRight z (mm),-2.45,0.09,1311.84,2294.1
4.4_positions.xlsx,WristRight x (mm),-1.65,1.8,1314.11,444.26
4.4_positions.xlsx,WristRight y (mm),-1.4,2.09,496.5,1240.3
4.4_positions.xlsx,WristRight z (mm),-4.7,1.77,1311.84,178.54
4.4_positions.xlsx,HandRight x (mm),-1.79,1.62,137.66,177.4
4.4_positions.xlsx,HandRight y (mm),-2.88,2.65,2107.87,1940.94
4.4_positions.xlsx,HandRight z (mm),-4.65,3.85,137.66,178.54
4.4_positions.xlsx,HipLeft x (mm),-0.36,0.65,1842.15,724.75
4.4_positions.xlsx,HipLeft y (mm),-0.57,0.68,941.64,1174.43
4.4_positions.xlsx,HipLeft z (mm),-2.29,-0.07,1018.86,66.12
4.4_positions.xlsx,KneeLeft x (mm),-0.27,0.96,359.09,1479.9
4.4_positions.xlsx,KneeLeft y (mm),-1.58,2.26,604.38,473.79
4.4_positions.xlsx,KneeLeft z (mm),-3.76,0.31,1479.9,360.23
4.4_positions.xlsx,AnkleLeft x (mm),-0.66,1.13,1373.16,772.44
4.4_positions.xlsx,AnkleLeft y (mm),-1.97,1.94,939.37,979.11
4.4_positions.xlsx,AnkleLeft z (mm),-6.71,1.08,840.58,543.06
4.4_positions.xlsx,FootLeft x (mm),-0.83,1.69,976.84,1735.4
4.4_positions.xlsx,FootLeft y (mm),-2.34,2.35,1415.17,1478.76
4.4_positions.xlsx,FootLeft z (mm),-8.5,3.89,842.85,1415.17
4.4_positions.xlsx,HipRight x (mm),-0.41,0.73,409.06,721.34
4.4_positions.xlsx,HipRight y (mm),-0.56,0.66,429.5,1180.11
4.4_positions.xlsx,HipRight z (mm),-2.25,-0.12,1022.27,62.71
4.4_positions.xlsx,KneeRight x (mm),-0.85,0.89,1808.08,1912.55
4.4_positions.xlsx,KneeRight y (mm),-1.74,1.72,478.33,438.58
4.4_positions.xlsx,KneeRight z (mm),-4.18,0.1,1073.37,57.03
4.4_positions.xlsx,AnkleRight x (mm),-0.9,1.18,234.18,1268.68
4.4_positions.xlsx,AnkleRight y (mm),-2.04,2.15,1372.02,1412.9
4.4_positions.xlsx,AnkleRight z (mm),-4.84,0.11,1940.94,1791.05
4.4_positions.xlsx,FootRight x (mm),-1.24,1.32,903.03,1372.02
4.4_positions.xlsx,FootRight y (mm),-1.81,1.26,1169.89,1948.89
4.4_positions.xlsx,FootRight z (mm),-5.94,3.13,1220.99,168.32
4.4_positions.xlsx,SpineShoulder x (mm),-0.24,0.53,172.86,574.85
4.4_positions.xlsx,SpineShoulder y (mm),-0.5,0.67,307.99,672.51
4.4_positions.xlsx,SpineShoulder z (mm),-2.19,0.0,1042.71,2239.59
4.4_positions.xlsx,HandTipLeft x (mm),-3.56,3.37,2013.62,1970.47
4.4_positions.xlsx,HandTipLeft y (mm),-2.33,4.11,1971.6,2012.48
4.4_positions.xlsx,HandTipLeft z (mm),-2.91,1.38,1962.52,2145.34
4.4_positions.xlsx,ThumbLeft x (mm),-1.69,2.93,2013.62,1971.6
4.4_positions.xlsx,ThumbLeft y (mm),-3.06,3.52,40.0,2012.48
4.4_positions.xlsx,ThumbLeft z (mm),-2.47,0.41,782.66,2145.34
4.4_positions.xlsx,HandTipRight x (mm),-2.73,1.53,2310.0,945.05
4.4_positions.xlsx,HandTipRight y (mm),-2.91,4.36,2106.73,1940.94
4.4_positions.xlsx,HandTipRight z (mm),-4.81,4.46,135.39,177.4
4.4_positions.xlsx,ThumbRight x (mm),-2.48,1.9,2310.0,1440.16
4.4_positions.xlsx,ThumbRight y (mm),-2.84,4.13,2107.87,1942.08
4.4_positions.xlsx,ThumbRight z (mm),-4.62,3.91,840.58,178.54
4.5_positions.xlsx,SpineBase x (mm),-0.37,0.71,215.24,1347.91
4.5_positions.xlsx,SpineBase y (mm),-0.37,0.7,949.35,586.94
4.5_positions.xlsx,SpineBase z (mm),-2.88,-0.16,515.7,2094.41
4.5_positions.xlsx,SpineMid x (mm),-0.12,0.54,222.46,1152.76
4.5_positions.xlsx,SpineMid y (mm),-0.34,0.73,348.43,586.94
4.5_positions.xlsx,SpineMid z (mm),-2.81,-0.08,941.09,2070.67
4.5_positions.xlsx,Neck x (mm),-0.42,0.61,916.31,519.83
4.5_positions.xlsx,Neck y (mm),-0.4,0.73,359.79,587.97
4.5_positions.xlsx,Neck z (mm),-3.0,0.13,944.19,2062.41
4.5_positions.xlsx,Head x (mm),-0.83,0.74,2043.82,514.66
4.5_positions.xlsx,Head y (mm),-2.48,0.69,2047.95,2007.68
4.5_positions.xlsx,Head z (mm),-2.5,0.3,944.19,2093.38
4.5_positions.xlsx,ShoulderLeft x (mm),-0.12,0.62,195.62,518.79
4.5_positions.xlsx,ShoulderLeft y (mm),-0.52,0.47,345.33,555.97
4.5_positions.xlsx,ShoulderLeft z (mm),-2.74,-0.05,941.09,2090.28
4.5_positions.xlsx,ElbowLeft x (mm),-0.34,0.65,956.58,1351.0
4.5_positions.xlsx,ElbowLeft y (mm),-1.02,1.27,384.57,750.08
4.5_positions.xlsx,ElbowLeft z (mm),-2.75,0.0,1017.5,49.0
4.5_positions.xlsx,WristLeft x (mm),-0.9,1.58,947.29,2046.92
4.5_positions.xlsx,WristLeft y (mm),-1.05,1.18,384.57,749.05
4.5_positions.xlsx,WristLeft z (mm),-3.95,0.48,1152.76,2099.58
4.5_positions.xlsx,HandLeft x (mm),-0.53,1.05,756.27,977.23
4.5_positions.xlsx,HandLeft y (mm),-1.28,1.57,518.79,1781.56
4.5_positions.xlsx,HandLeft z (mm),-4.16,0.44,1155.86,49.0
4.5_positions.xlsx,ShoulderRight x (mm),-0.14,0.61,281.32,1279.76
4.5_positions.xlsx,ShoulderRight y (mm),-0.6,0.74,355.66,2113.0
4.5_positions.xlsx,ShoulderRight z (mm),-2.86,-0.08,945.22,104.76
4.5_positions.xlsx,ElbowRight x (mm),-0.12,1.09,1554.41,1250.85
4.5_positions.xlsx,ElbowRight y (mm),-1.32,1.74,1113.52,1152.76
4.5_positions.xlsx,ElbowRight z (mm),-2.67,-0.07,785.18,53.13
4.5_positions.xlsx,WristRight x (mm),-2.96,2.9,414.51,376.31
4.5_positions.xlsx,WristRight y (mm),-1.21,1.69,1112.49,1152.76
4.5_positions.xlsx,WristRight z (mm),-4.09,1.85,644.76,455.81
4.5_positions.xlsx,HandRight x (mm),-1.22,2.05,646.83,384.57
4.5_positions.xlsx,HandRight y (mm),-1.45,1.76,345.33,1019.57
4.5_positions.xlsx,HandRight z (mm),-4.32,0.65,646.83,381.47
4.5_positions.xlsx,HipLeft x (mm),-0.4,0.67,214.2,1154.82
4.5_positions.xlsx,HipLeft y (mm),-0.44,0.53,474.4,589.01
4.5_positions.xlsx,HipLeft z (mm),-3.23,-0.18,515.7,2094.41
4.5_positions.xlsx,KneeLeft x (mm),-0.38,1.29,1094.94,1277.69
4.5_positions.xlsx,KneeLeft y (mm),-2.63,4.14,482.66,519.83
4.5_positions.xlsx,KneeLeft z (mm),-4.32,1.04,518.79,479.56
4.5_positions.xlsx,AnkleLeft x (mm),-0.87,1.0,1182.7,1508.98
4.5_positions.xlsx,AnkleLeft y (mm),-1.12,1.24,714.97,1284.92
4.5_positions.xlsx,AnkleLeft z (mm),-8.47,1.22,788.28,1176.51
4.5_positions.xlsx,FootLeft x (mm),-1.79,1.76,1346.87,1081.52
4.5_positions.xlsx,FootLeft y (mm),-2.77,3.0,1351.0,351.53
4.5_positions.xlsx,FootLeft z (mm),-8.16,3.22,794.48,1779.5
4.5_positions.xlsx,HipRight x (mm),-0.29,0.79,215.24,1347.91
4.5_positions.xlsx,HipRight y (mm),-0.4,0.83,952.45,585.91
4.5_positions.xlsx,HipRight z (mm),-2.7,-0.12,930.77,2095.45
4.5_positions.xlsx,KneeRight x (mm),-0.25,0.84,1243.62,1680.38
4.5_positions.xlsx,KneeRight y (mm),-0.92,0.74,814.09,308.16
4.5_positions.xlsx,KneeRight z (mm),-5.52,0.0,947.29,2066.54
4.5_positions.xlsx,AnkleRight x (mm),-1.38,2.54,1258.08,1215.74
4.5_positions.xlsx,AnkleRight y (mm),-2.5,2.37,1183.74,1244.65
4.5_positions.xlsx,AnkleRight z (mm),-6.43,0.29,1178.57,1296.28
4.5_positions.xlsx,FootRight x (mm),-4.28,1.81,213.17,263.76
4.5_positions.xlsx,FootRight y (mm),-1.45,1.7,1031.96,951.42
4.5_positions.xlsx,FootRight z (mm),-6.89,4.48,1100.1,49.0
4.5_positions.xlsx,SpineShoulder x (mm),-0.27,0.55,917.35,518.79
4.5_positions.xlsx,SpineShoulder y (mm),-0.34,0.76,356.69,586.94
4.5_positions.xlsx,SpineShoulder z (mm),-2.97,0.1,944.19,2062.41
4.5_positions.xlsx,HandTipLeft x (mm),-1.5,2.26,1782.59,954.52
4.5_positions.xlsx,HandTipLeft y (mm),-1.2,1.67,711.88,753.18
4.5_positions.xlsx,HandTipLeft z (mm),-5.0,1.35,1157.92,1114.56
4.5_positions.xlsx,ThumbLeft x (mm),-2.1,2.98,754.21,1912.69
4.5_positions.xlsx,ThumbLeft y (mm),-1.91,2.07,2113.0,1781.56
4.5_positions.xlsx,ThumbLeft z (mm),-4.48,2.88,1155.86,2113.0
4.5_positions.xlsx,HandTipRight x (mm),-2.39,2.64,345.33,386.63
4.5_positions.xlsx,HandTipRight y (mm),-1.4,2.21,1939.54,1980.84
4.5_positions.xlsx,HandTipRight z (mm),-4.69,0.9,647.86,385.6
4.5_positions.xlsx,ThumbRight x (mm),-2.02,2.05,649.92,384.57
4.5_positions.xlsx,ThumbRight y (mm),-1.79,2.09,612.75,947.29
4.5_positions.xlsx,ThumbRight z (mm),-4.76,1.19,646.83,381.47
5,2_positions.xlsx,SpineBase x (mm),-0.43,0.59,2844.61,1277.24
5,2_positions.xlsx,SpineBase y (mm),-0.28,0.44,1723.24,880.39
5,2_positions.xlsx,SpineBase z (mm),-1.95,-0.02,2344.0,88.51
5,2_positions.xlsx,SpineMid x (mm),-0.33,0.55,3079.44,2344.0
5,2_positions.xlsx,SpineMid y (mm),-0.33,0.52,1648.6,878.57
5,2_positions.xlsx,SpineMid z (mm),-2.07,-0.02,3079.44,68.49
5,2_positions.xlsx,Neck x (mm),-0.39,0.75,2884.66,1315.47
5,2_positions.xlsx,Neck y (mm),-0.35,0.6,1650.42,876.75
5,2_positions.xlsx,Neck z (mm),-2.51,0.17,3079.44,3043.04
5,2_positions.xlsx,Head x (mm),-0.28,0.65,2815.48,2345.82
5,2_positions.xlsx,Head y (mm),-0.25,0.43,1712.32,3660.16
5,2_positions.xlsx,Head z (mm),-2.04,0.04,2345.82,208.66
5,2_positions.xlsx,ShoulderLeft x (mm),-0.33,0.7,2881.02,1348.23
5,2_positions.xlsx,ShoulderLeft y (mm),-0.72,0.55,1710.5,876.75
5,2_positions.xlsx,ShoulderLeft z (mm),-2.34,0.05,1708.68,61.2
5,2_positions.xlsx,ElbowLeft x (mm),-0.4,0.96,2877.38,1078.81
5,2_positions.xlsx,ElbowLeft y (mm),-0.67,0.99,2180.16,1082.45
5,2_positions.xlsx,ElbowLeft z (mm),-2.03,0.0,1845.21,70.31
5,2_positions.xlsx,WristLeft x (mm),-1.33,1.27,408.9,345.19
5,2_positions.xlsx,WristLeft y (mm),-0.83,1.39,2178.34,3012.09
5,2_positions.xlsx,WristLeft z (mm),-2.27,0.09,1914.38,43.0
5,2_positions.xlsx,HandLeft x (mm),-0.77,0.77,610.97,878.57
5,2_positions.xlsx,HandLeft y (mm),-0.88,0.77,940.46,1983.56
5,2_positions.xlsx,HandLeft z (mm),-2.24,0.2,1011.46,3510.88
5,2_positions.xlsx,ShoulderRight x (mm),-0.37,0.71,2879.2,1342.77
5,2_positions.xlsx,ShoulderRight y (mm),-0.57,0.4,2145.57,882.21
5,2_positions.xlsx,ShoulderRight z (mm),-2.28,0.19,1644.96,3600.08
5,2_positions.xlsx,ElbowRight x (mm),-0.32,0.71,2942.91,2278.46
5,2_positions.xlsx,ElbowRight y (mm),-0.35,0.68,2274.82,1510.25
5,2_positions.xlsx,ElbowRight z (mm),-2.3,0.0,1579.43,70.31
5,2_positions.xlsx,WristRight x (mm),-1.01,1.01,3612.82,1076.99
5,2_positions.xlsx,WristRight y (mm),-0.39,0.69,2276.64,1510.25
5,2_positions.xlsx,WristRight z (mm),-2.52,0.02,1643.14,203.2
5,2_positions.xlsx,HandRight x (mm),-0.52,0.68,3614.64,1215.34
5,2_positions.xlsx,HandRight y (mm),-1.47,0.92,1217.16,1275.42
5,2_positions.xlsx,HandRight z (mm),-2.89,0.4,1577.61,63.02
5,2_positions.xlsx,HipLeft x (mm),-0.44,0.64,2844.61,1277.24
5,2_positions.xlsx,HipLeft y (mm),-0.32,0.5,1644.96,2413.17
5,2_positions.xlsx,HipLeft z (mm),-2.36,-0.01,2345.82,93.97
5,2_positions.xlsx,KneeLeft x (mm),-2.08,0.83,3479.93,1575.79
5,2_positions.xlsx,KneeLeft y (mm),-0.63,0.62,2622.52,2413.17
5,2_positions.xlsx,KneeLeft z (mm),-3.23,0.03,2411.35,59.38
5,2_positions.xlsx,AnkleLeft x (mm),-0.73,1.51,245.07,1519.35
5,2_positions.xlsx,AnkleLeft y (mm),-1.61,1.02,1777.85,2344.0
5,2_positions.xlsx,AnkleLeft z (mm),-5.56,0.22,1579.43,188.63
5,2_positions.xlsx,FootLeft x (mm),-1.74,1.72,179.53,243.25
5,2_positions.xlsx,FootLeft y (mm),-2.72,2.43,2478.71,1575.79
5,2_positions.xlsx,FootLeft z (mm),-8.99,3.8,1577.61,976.87
5,2_positions.xlsx,HipRight x (mm),-0.4,0.56,2846.43,1847.03
5,2_positions.xlsx,HipRight y (mm),-0.29,0.5,1723.24,882.21
5,2_positions.xlsx,HipRight z (mm),-2.13,-0.02,1777.85,75.77
5,2_positions.xlsx,KneeRight x (mm),-0.65,0.74,3274.23,1850.67
5,2_positions.xlsx,KneeRight y (mm),-2.59,1.35,610.97,776.63
5,2_positions.xlsx,KneeRight z (mm),-2.72,1.2,3010.27,813.03
5,2_positions.xlsx,AnkleRight x (mm),-1.45,1.47,811.21,1076.99
5,2_positions.xlsx,AnkleRight y (mm),-4.4,1.92,811.21,769.34
5,2_positions.xlsx,AnkleRight z (mm),-4.7,4.31,1076.99,813.03
5,2_positions.xlsx,FootRight x (mm),-1.48,2.63,811.21,1076.99
5,2_positions.xlsx,FootRight y (mm),-4.32,1.88,811.21,769.34
5,2_positions.xlsx,FootRight z (mm),-8.31,4.31,1076.99,813.03
5,2_positions.xlsx,SpineShoulder x (mm),-0.35,0.68,2886.48,1313.65
5,2_positions.xlsx,SpineShoulder y (mm),-0.35,0.55,1650.42,876.75
5,2_positions.xlsx,SpineShoulder z (mm),-2.43,0.13,3079.44,3043.04
5,2_positions.xlsx,HandTipLeft x (mm),-1.29,1.7,610.97,1011.46
5,2_positions.xlsx,HandTipLeft y (mm),-0.55,1.03,2344.0,1078.81
5,2_positions.xlsx,HandTipLeft z (mm),-2.66,0.89,1076.99,108.53
5,2_positions.xlsx,ThumbLeft x (mm),-1.0,1.29,607.33,1209.88
5,2_positions.xlsx,ThumbLeft y (mm),-1.2,1.2,2203.83,2313.05
5,2_positions.xlsx,ThumbLeft z (mm),-2.88,1.58,1011.46,3510.88
5,2_positions.xlsx,HandTipRight x (mm),-0.82,1.13,139.48,43.0
5,2_positions.xlsx,HandTipRight y (mm),-0.62,0.8,1211.7,2611.6
5,2_positions.xlsx,HandTipRight z (mm),-3.75,1.17,1579.43,68.49
5,2_positions.xlsx,ThumbRight x (mm),-1.14,1.43,1785.13,2944.73
5,2_positions.xlsx,ThumbRight y (mm),-1.77,3.5,1473.84,1512.07
5,2_positions.xlsx,ThumbRight z (mm),-2.91,0.57,1510.25,2780.9
5.1_positions.xlsx,SpineBase x (mm),-0.25,0.47,3475.5,2048.24
5.1_positions.xlsx,SpineBase y (mm),-0.27,0.32,2712.08,3473.55
5.1_positions.xlsx,SpineBase z (mm),-1.55,0.03,2280.59,279.3
5.1_positions.xlsx,SpineMid x (mm),-0.36,0.47,3475.5,1979.9
5.1_positions.xlsx,SpineMid y (mm),-0.26,0.3,2167.34,1819.8
5.1_positions.xlsx,SpineMid z (mm),-1.67,0.01,2346.97,58.67
5.1_positions.xlsx,Neck x (mm),-0.53,0.64,1218.44,1277.01
5.1_positions.xlsx,Neck y (mm),-0.44,0.4,779.13,1815.9
5.1_positions.xlsx,Neck z (mm),-1.83,0.05,2346.97,296.87
5.1_positions.xlsx,Head x (mm),-0.22,0.69,3377.88,777.18
5.1_positions.xlsx,Head y (mm),-0.42,0.56,909.95,1212.58
5.1_positions.xlsx,Head z (mm),-1.67,0.01,2350.87,304.68
5.1_positions.xlsx,ShoulderLeft x (mm),-0.18,0.52,3239.25,1849.09
5.1_positions.xlsx,ShoulderLeft y (mm),-0.3,0.46,1511.31,1841.28
5.1_positions.xlsx,ShoulderLeft z (mm),-1.91,0.09,2345.02,105.53
5.1_positions.xlsx,ElbowLeft x (mm),-0.27,0.4,1208.68,1421.5
5.1_positions.xlsx,ElbowLeft y (mm),-0.44,0.54,1649.94,3475.5
5.1_positions.xlsx,ElbowLeft z (mm),-1.82,0.09,2343.06,113.34
5.1_positions.xlsx,WristLeft x (mm),-1.16,1.31,1216.49,1175.48
5.1_positions.xlsx,WristLeft y (mm),-0.62,0.79,1745.61,2479.74
5.1_positions.xlsx,WristLeft z (mm),-1.86,0.22,1282.87,374.97
5.1_positions.xlsx,HandLeft x (mm),-0.18,0.64,415.97,544.83
5.1_positions.xlsx,HandLeft y (mm),-1.06,0.52,544.83,941.19
5.1_positions.xlsx,HandLeft z (mm),-1.83,0.33,2592.98,3948.0
5.1_positions.xlsx,ShoulderRight x (mm),-0.27,0.69,3381.78,677.6
5.1_positions.xlsx,ShoulderRight y (mm),-0.31,0.42,2214.2,1942.81
5.1_positions.xlsx,ShoulderRight z (mm),-1.8,0.05,2145.86,628.79
5.1_positions.xlsx,ElbowRight x (mm),-0.19,0.44,3372.02,679.55
5.1_positions.xlsx,ElbowRight y (mm),-0.44,0.64,1712.41,1847.14
5.1_positions.xlsx,ElbowRight z (mm),-1.76,0.09,1909.61,611.22
5.1_positions.xlsx,WristRight x (mm),-0.57,0.67,947.04,45.0
5.1_positions.xlsx,WristRight y (mm),-0.58,1.2,66.48,2015.05
5.1_positions.xlsx,WristRight z (mm),-1.95,0.18,1214.53,644.41
5.1_positions.xlsx,HandRight x (mm),-0.41,0.61,945.09,1411.73
5.1_positions.xlsx,HandRight y (mm),-0.63,0.72,1614.79,3922.62
5.1_positions.xlsx,HandRight z (mm),-2.11,0.4,1983.81,587.79
5.1_positions.xlsx,HipLeft x (mm),-0.29,0.5,3477.45,2046.29
5.1_positions.xlsx,HipLeft y (mm),-0.29,0.32,2169.29,2915.14
5.1_positions.xlsx,HipLeft z (mm),-1.67,0.03,2346.97,179.72
5.1_positions.xlsx,KneeLeft x (mm),-0.28,0.56,1179.39,2083.39
5.1_positions.xlsx,KneeLeft y (mm),-0.67,0.55,3122.1,2944.43
5.1_positions.xlsx,KneeLeft z (mm),-2.45,0.03,1897.9,169.96
5.1_positions.xlsx,AnkleLeft x (mm),-0.41,1.4,2061.91,2009.19
5.1_positions.xlsx,AnkleLeft y (mm),-0.72,0.74,3145.53,1874.47
5.1_positions.xlsx,AnkleLeft z (mm),-3.78,1.29,2083.39,2251.3
5.1_positions.xlsx,FootLeft x (mm),-1.27,1.32,1511.31,2507.07
5.1_positions.xlsx,FootLeft y (mm),-1.89,1.62,3014.72,1048.57
5.1_positions.xlsx,FootLeft z (mm),-6.27,3.78,2079.48,2509.03
5.1_positions.xlsx,HipRight x (mm),-0.22,0.5,3375.92,1907.66
5.1_positions.xlsx,HipRight y (mm),-0.27,0.32,2710.13,3473.55
5.1_positions.xlsx,HipRight z (mm),-1.5,0.03,2284.49,439.4
5.1_positions.xlsx,KneeRight x (mm),-0.58,0.57,1212.58,1318.01
5.1_positions.xlsx,KneeRight y (mm),-1.04,0.68,3073.29,3112.34
5.1_positions.xlsx,KneeRight z (mm),-2.39,0.44,1411.73,919.71
5.1_positions.xlsx,AnkleRight x (mm),-0.68,2.08,2343.06,1513.26
5.1_positions.xlsx,AnkleRight y (mm),-1.39,1.48,2710.13,2751.13
5.1_positions.xlsx,AnkleRight z (mm),-3.9,1.72,1513.26,2343.06
5.1_positions.xlsx,FootRight x (mm),-0.61,2.21,1407.83,1515.21
5.1_positions.xlsx,FootRight y (mm),-2.13,2.5,1575.74,1515.21
5.1_positions.xlsx,FootRight z (mm),-6.64,2.58,1511.31,3545.79
5.1_positions.xlsx,SpineShoulder x (mm),-0.45,0.57,1220.39,1277.01
5.1_positions.xlsx,SpineShoulder y (mm),-0.37,0.35,777.18,1815.9
5.1_positions.xlsx,SpineShoulder z (mm),-1.83,0.04,2346.97,298.82
5.1_positions.xlsx,HandTipLeft x (mm),-1.6,1.38,714.7,675.65
5.1_positions.xlsx,HandTipLeft y (mm),-1.33,0.94,544.83,716.65
5.1_positions.xlsx,HandTipLeft z (mm),-2.03,0.65,2577.36,181.67
5.1_positions.xlsx,ThumbLeft x (mm),-0.57,1.32,2774.56,1610.89
5.1_positions.xlsx,ThumbLeft y (mm),-1.73,1.4,1612.84,2817.52
5.1_positions.xlsx,ThumbLeft z (mm),-2.09,1.82,1411.73,3948.0
5.1_positions.xlsx,HandTipRight x (mm),-0.44,0.73,945.09,611.22
5.1_positions.xlsx,HandTipRight y (mm),-0.56,0.56,677.6,2079.48
5.1_positions.xlsx,HandTipRight z (mm),-2.26,0.67,2046.29,743.99
5.1_positions.xlsx,ThumbRight x (mm),-0.64,1.49,3922.62,1413.69
5.1_positions.xlsx,ThumbRight y (mm),-1.78,1.38,613.17,3922.62
5.1_positions.xlsx,ThumbRight z (mm),-2.24,0.53,2011.14,743.99
5.3_positions.xlsx,SpineBase x (mm),-0.32,0.78,2688.13,1265.91
5.3_positions.xlsx,SpineBase y (mm),-0.44,0.4,1463.48,652.86
5.3_positions.xlsx,SpineBase z (mm),-2.2,0.15,2101.23,51.43
5.3_positions.xlsx,SpineMid x (mm),-0.32,0.53,2669.25,1340.0
5.3_positions.xlsx,SpineMid y (mm),-0.4,0.38,997.16,648.5
5.3_positions.xlsx,SpineMid z (mm),-2.22,-0.0,1065.44,2913.3
5.3_positions.xlsx,Neck x (mm),-0.46,0.74,1469.29,1340.0
5.3_positions.xlsx,Neck y (mm),-0.51,0.38,363.77,641.24
5.3_positions.xlsx,Neck z (mm),-2.41,0.03,1065.44,2910.4
5.3_positions.xlsx,Head x (mm),-0.33,0.66,2612.59,1000.06
5.3_positions.xlsx,Head y (mm),-0.45,0.48,998.61,642.69
5.3_positions.xlsx,Head z (mm),-2.17,0.11,1534.67,52.89
5.3_positions.xlsx,ShoulderLeft x (mm),-0.32,0.86,2660.53,1066.89
5.3_positions.xlsx,ShoulderLeft y (mm),-0.56,0.64,1068.34,636.88
5.3_positions.xlsx,ShoulderLeft z (mm),-2.59,0.06,1066.89,2913.3
5.3_positions.xlsx,ElbowLeft x (mm),-0.37,0.93,1536.12,2031.5
5.3_positions.xlsx,ElbowLeft y (mm),-0.91,0.85,1534.67,1831.02
5.3_positions.xlsx,ElbowLeft z (mm),-2.27,-0.1,1066.89,172.01
5.3_positions.xlsx,WristLeft x (mm),-1.68,1.76,465.46,103.73
5.3_positions.xlsx,WristLeft y (mm),-1.06,1.02,1068.34,498.87
5.3_positions.xlsx,WristLeft z (mm),-3.61,0.47,866.41,115.35
5.3_positions.xlsx,HandLeft x (mm),-0.7,0.85,2234.88,1899.3
5.3_positions.xlsx,HandLeft y (mm),-1.47,0.85,1071.25,1828.12
5.3_positions.xlsx,HandLeft z (mm),-3.25,0.5,1762.74,2198.56
5.3_positions.xlsx,ShoulderRight x (mm),-0.3,0.64,2624.21,1068.34
5.3_positions.xlsx,ShoulderRight y (mm),-0.42,0.44,963.74,734.21
5.3_positions.xlsx,ShoulderRight z (mm),-2.28,0.69,1332.74,49.98
5.3_positions.xlsx,ElbowRight x (mm),-0.36,0.65,2664.89,998.61
5.3_positions.xlsx,ElbowRight y (mm),-0.62,0.64,998.61,1331.28
5.3_positions.xlsx,ElbowRight z (mm),-2.39,-0.11,1334.19,60.15
5.3_positions.xlsx,WristRight x (mm),-0.81,0.85,131.33,1332.74
5.3_positions.xlsx,WristRight y (mm),-0.63,0.84,1000.06,1331.28
5.3_positions.xlsx,WristRight z (mm),-3.37,0.29,1334.19,273.7
5.3_positions.xlsx,HandRight x (mm),-0.32,0.75,2394.68,806.85
5.3_positions.xlsx,HandRight y (mm),-0.8,0.93,60.15,1165.67
5.3_positions.xlsx,HandRight z (mm),-3.03,-0.03,1332.74,2682.32
5.3_positions.xlsx,HipLeft x (mm),-0.31,0.66,2698.3,1265.91
5.3_positions.xlsx,HipLeft y (mm),-0.48,0.54,1463.48,2234.88
5.3_positions.xlsx,HipLeft z (mm),-2.39,-0.06,1066.89,55.79
5.3_positions.xlsx,KneeLeft x (mm),-0.4,0.93,864.96,1265.91
5.3_positions.xlsx,KneeLeft y (mm),-1.05,0.93,1002.97,2205.83
5.3_positions.xlsx,KneeLeft z (mm),-3.85,0.17,1199.09,52.89
5.3_positions.xlsx,AnkleLeft x (mm),-0.43,0.99,164.75,269.34
5.3_positions.xlsx,AnkleLeft y (mm),-1.41,1.33,1335.64,2198.56
5.3_positions.xlsx,AnkleLeft z (mm),-4.8,0.26,1401.02,51.43
5.3_positions.xlsx,FootLeft x (mm),-0.72,2.2,2062.01,1334.19
5.3_positions.xlsx,FootLeft y (mm),-2.76,3.25,2303.16,2102.68
5.3_positions.xlsx,FootLeft z (mm),-9.32,6.39,1332.74,799.59
5.3_positions.xlsx,HipRight x (mm),-0.3,0.85,2682.32,1265.91
5.3_positions.xlsx,HipRight y (mm),-0.45,0.42,998.61,658.67
5.3_positions.xlsx,HipRight z (mm),-2.26,0.33,2102.68,49.98
5.3_positions.xlsx,KneeRight x (mm),-0.74,0.96,2938.0,330.36
5.3_positions.xlsx,KneeRight y (mm),-1.48,1.58,371.03,328.9
5.3_positions.xlsx,KneeRight z (mm),-2.82,0.02,1695.92,51.43
5.3_positions.xlsx,AnkleRight x (mm),-0.72,1.49,1467.84,892.56
5.3_positions.xlsx,AnkleRight y (mm),-2.04,1.07,1467.84,1632.0
5.3_positions.xlsx,AnkleRight z (mm),-4.6,0.17,931.78,372.49
5.3_positions.xlsx,FootRight x (mm),-0.96,1.72,430.59,899.82
5.3_positions.xlsx,FootRight y (mm),-2.26,2.36,1476.56,1897.85
